,X,Y,area,classification,autumn_R,autumn_G,autumn_B,autumn_NDVI,autumn_NDWI,autumn_NIR,autumn_SWIR,spring_R,spring_G,spring_B,spring_NDVI,spring_NDWI,spring_NIR,spring_SWIR,summer_R,summer_G,summer_B,summer_NDVI,summer_NDWI,summer_NIR,summer_SWIR,summer_VH,summer_VV,log_area,CO2_flux,CH4_flux,CO2_weight,CH4_weight,CO2_precentage,CH4_precentage
389,-76.52102615601777,42.369993587826485,900,Pond,0.023688889419039,0.0224999998592668,0.0118666665835513,5.58972024009563e-05,-5.405741426835043e-05,0.0804000000158945,0.1105555560853746,0.0345333338611655,0.0403666661845313,0.0349000005258454,5.0296185185693e-05,-4.468439753206136e-05,0.1092388894822862,0.1647999948925442,0.0252611113505231,0.0386500002609358,0.026805555447936,6.845429258343454e-05,-5.56001820465705e-05,0.1429555565118789,0.1316833347082138,-17.330682552493176,-11.67558178293384,6.802394763324311,35.18,2.28,31662.0,2052.0,0.00021144472382338594,0.0006160103244771342
390,-76.51915466584254,42.37414580069531,600,Pond,0.0264583332464098,0.0326749999076128,0.0162833333015441,6.651622000693654e-05,-5.953987056273036e-05,0.1411750018596649,0.1239333301782608,0.0373750006159146,0.0489083329836527,0.0392916668206453,5.273676288197749e-05,-4.25300604547374e-05,0.128575000911951,0.1688333302736282,0.0259500003109375,0.0423499997705221,0.030850000369052,7.050776609200209e-05,-5.689673283389615e-05,0.1721250005066394,0.1357250014940897,-19.25687685291668,-13.185327613258478,6.396929655216146,35.18,2.28,21108.0,1367.9999999999998,0.00014096314921559062,0.00041067354965142275
391,-76.52024761610488,42.37209464746324,600,Pond,0.0222000004723668,0.0223083331560095,0.0124083335200945,5.900065419458164e-05,-5.973250942285328e-05,0.08576666812102,0.1067499965429306,0.032150000333786,0.0384083328147729,0.0353750009089708,4.119253268678828e-05,-3.651119792872729e-05,0.0793083347380161,0.1086499989032745,0.0219999998807907,0.0316083331902821,0.0266666666915019,7.1600908995606e-05,-6.120309020237376e-05,0.1257083316644033,0.1016499996185302,-16.054129911830277,-11.850044743622153,6.396929655216146,35.18,2.28,21108.0,1367.9999999999998,0.00014096314921559062,0.00041067354965142275
392,-76.51048592335077,42.376104983553056,2100,Pond,0.0229285713285207,0.0283285717346838,0.0152071430347859,6.126888781311988e-05,-5.319580330771194e-05,0.0994285704301936,0.1395928567009312,0.0332035715026514,0.0507357147123132,0.038299999865038,5.6046411763028505e-05,-4.786381759913638e-05,0.1715928592852183,0.1467214269297463,0.0288000000374657,0.0427071425531591,0.032828571940107,6.610050747570182e-05,-5.471457370731514e-05,0.1559500002435275,0.1472214295395783,-19.97221785249379,-14.660657308683634,7.649692623711514,21.21,0.65,44541.0,1365.0,0.00029745308078508726,0.0004097729497618364
393,-76.4890919283686,42.37305901534179,1700,Pond,0.0174647058524629,0.0221764705527354,0.0119147058302427,5.796478474033339e-05,-4.602183381554342e-05,0.0805911760338965,0.0923352942747228,0.0402323530219933,0.0537176469669622,0.0465529409839826,4.088915664076065e-05,-3.0610356963520375e-05,0.1055235303938388,0.1298529409310397,0.0278647058807751,0.0381676474695696,0.0316823531380471,5.258093754973208e-05,-4.0839743472615205e-05,0.1047235289040733,0.1000852922306341,-19.781238119742994,-14.036440273996009,7.438383530044307,21.21,0.65,36057.0,1105.0,0.00024079535111173731,0.0003317209593310104
394,-76.47782467681235,42.37126370582544,2800,Pond,0.0158839285972395,0.0188553571434957,0.0090535714490605,5.3553678948706617e-05,-4.863699801457447e-05,0.066932143044791,0.0832464294508099,0.0336321430014712,0.0488678577489086,0.0381035718268581,3.681176596208908e-05,-2.590149863733261e-05,0.0826321425182478,0.0913214295038155,0.024662499848221,0.0369339284620114,0.0290374999333705,6.071141095682313e-05,-4.608144120408854e-05,0.1144714272980179,0.0902767854609659,-18.15533139231684,-12.676716769511277,7.937374696163295,21.21,0.65,59388.0,1820.0,0.0003966041077134497,0.0005463639330157818
395,-76.47207225072509,42.3740709410883,1400,Pond,0.0396250003416623,0.0448428568031106,0.0231642856129578,4.712777575020612e-05,-4.115541846009104e-05,0.1144249995372125,0.10585714291249,0.0403642861970833,0.0501142854669264,0.0408928569938455,3.343006795018612e-05,-2.669991798549225e-05,0.0981571424220289,0.1218857174473149,0.0419500007161072,0.0638571434787341,0.0437285713851451,5.612643222515804e-05,-4.236108738301222e-05,0.1751357125384467,0.1217785727764878,-21.447994698668555,-15.720766877914008,7.24422751560335,21.21,0.65,29694.0,910.0,0.00019830205385672485,0.0002731819665078909
396,-76.46024764108638,42.37208716150254,1200,Pond,0.0311083331083257,0.0404333329449097,0.018200000282377,5.336888913613317e-05,-4.835350349215636e-05,0.1103916668022672,0.0943083334714174,0.0824916660785675,0.0832458330939213,0.0600458330785234,2.2162641210835925e-05,-1.454694205449414e-05,0.0883000002553065,0.1186833331982294,0.0339583332339922,0.0541249997913837,0.0348375006578862,6.586734252778115e-05,-5.236983209518561e-05,0.172562500461936,0.1298125007500251,-17.752266990813,-12.394582326437057,7.090076835776092,21.21,0.65,25452.0,780.0,0.00016997318902004988,0.00023415597129247792
397,-76.46078695573341,42.37024138397491,2300,Pond,0.0196956521224068,0.0247130433664373,0.0134086956310531,4.626810171074517e-05,-3.785787624150069e-05,0.0615478272995223,0.0744934794695481,0.0383782615156277,0.0497086958392806,0.0401913041005963,3.426706086389933e-05,-2.306845518116619e-05,0.0825956528601439,0.1031478248212648,0.0243913046205821,0.0377978259778541,0.0283804347171731,5.0285800250054784e-05,-3.622307624185772e-05,0.0893847827354203,0.083376086924387,-20.30267844238708,-14.47108024847337,7.7406644019172415,21.21,0.65,48783.0,1495.0,0.00032578194562176224,0.00044879894497724937
398,-76.43626757525122,42.37627642027937,19500,Pond,0.020326347341259,0.0248287425426665,0.0152589820554022,2.2431101959145787e-05,-1.0586538951565398e-05,0.0482344311455677,0.0568098803915217,0.0459511975596051,0.0516422156266823,0.0469691616644759,2.160215782130839e-05,-1.597456548471305e-05,0.0718985025932689,0.0788335331275077,0.0238547904338843,0.0358404190485884,0.0314290419243231,3.531407261205263e-05,-2.026950044945191e-05,0.066153592892928,0.0551248503860063,-22.15033100600165,-16.373781306648635,9.878169744551839,21.57,0.28,420615.0,5460.000000000001,0.0028089451870056685,0.0016390917990473457
400,-76.43222367332562,42.373802542009486,4100,Pond,0.0303353662261875,0.038893902765178,0.0209780489208131,2.841849636793751e-05,-1.4240443924680264e-05,0.0667475617331702,0.0724829268164751,0.065276828753512,0.0844621952713989,0.0622426833866572,1.1256443560283493e-05,-1.5513701106190238e-06,0.0880902430451497,0.0974170730971708,0.0436097563403408,0.0610414633481967,0.0414573174060844,3.516821734814496e-05,-2.0443645403580244e-05,0.0990560976106946,0.092998779946711,-21.9104494207928,-15.401470591700434,8.318742252692399,21.21,0.65,86961.0,2665.0,0.0005807417291518371,0.0008000329019159662
401,-76.42913705783599,42.37218661783756,2100,Pond,0.0179952380823947,0.0257833333952086,0.014219047679078,4.560837234229049e-05,-2.7475991985392328e-05,0.0589500001321236,0.0956285709426516,0.0405238098686649,0.0538976187152521,0.0444904762719358,3.564678419414642e-05,-1.9778278372195066e-05,0.0905166662165096,0.1075714308591116,0.0238952381270272,0.037471428779619,0.0308190476858899,5.089926915908498e-05,-3.334929845420577e-05,0.0857238100752944,0.1003000019561676,-22.00395943094798,-15.14522616046887,7.649692623711514,21.21,0.65,44541.0,1365.0,0.00029745308078508726,0.0004097729497618364
402,-76.43191447758684,42.37058008789421,2500,Pond,0.0571120002865791,0.0570680002868175,0.0348839999735355,4.10684593316546e-05,-4.0908673327066936e-05,0.168713998645544,0.1707980012893676,0.0559700001776218,0.0557280001044273,0.0453360003232955,4.103987099369988e-05,-3.605551821237896e-05,0.1082239988446235,0.0992779982089996,0.0457659997791051,0.0694300004839897,0.042410000115633,5.943188716628356e-05,-4.791419246885198e-05,0.2678719989955425,0.1696780002117157,-16.840398142906796,-11.009044296307026,7.824046010856292,21.21,0.65,53025.0,1625.0,0.0003541108104584372,0.0004878249401926623
403,-76.41246261508601,42.37477355197122,2800,Pond,0.017128571435543,0.0289571430268032,0.0143678571829306,5.322874741458301e-05,-3.473884463086766e-05,0.0854035705727126,0.0834285717989717,0.0761678566091827,0.0856571434331791,0.0725839280390313,3.19218763382066e-05,-2.2423427968273503e-05,0.1228892861732414,0.1144267887409244,0.0342267858795821,0.0485142853909305,0.0408946427383593,3.943018184924897e-05,-2.2878883539436045e-05,0.0885482135095766,0.0921821423939296,-24.20300274014849,-17.269308851233518,7.937374696163295,21.21,0.65,59388.0,1820.0,0.0003966041077134497,0.0005463639330157818
404,-76.41043302373302,42.37233945861048,11100,Pond,0.0170405405649059,0.0239382884423206,0.011183333352443,3.655466662166873e-05,-2.06745561642906e-05,0.0470635139190398,0.0630414415788543,0.0350954955326275,0.0465518017005813,0.0405981982344979,3.190887418731854e-05,-2.043289961121601e-05,0.0821531528758036,0.0745346844196319,0.0328351353202854,0.051050900674618,0.0341887388143453,2.8483506014766192e-05,-1.3730736148252552e-05,0.0764567569099568,0.0651797299852242,-24.42951032056111,-17.792611733956143,9.314700387300425,21.57,0.28,239427.0,3108.0000000000005,0.0015989380295263035,0.000933021485611566
405,-76.41541422244812,42.37118136025772,1500,Pond,0.0229733335475126,0.0319133333861827,0.019333333397905,5.7023397675948215e-05,-4.431971768402339e-05,0.0961600003143151,0.1299000024795532,0.0467566666503747,0.052216666440169,0.0461666668454806,4.8881935799727214e-05,-3.642073376492287e-05,0.0980700001120567,0.1354266683260599,0.0296233333647251,0.0400733331839243,0.0344399996101856,5.063110341628392e-05,-3.916797904821578e-05,0.1010400007168452,0.1480066667000452,-24.012946336023447,-16.712508473812683,7.313220387090301,21.21,0.65,31815.0,975.0,0.00021246648627506234,0.0002926949641155974
406,-76.40261642219147,42.37532902283654,81600,Pond,0.0272092384759443,0.0564814606790759,0.0435237828456097,-4.148931393635823e-05,6.1594867315996e-05,0.0210724719729929,0.0309534954667537,0.0627850811747129,0.1077959425421838,0.0918899499317084,-2.2385473008773354e-05,4.698806767192195e-05,0.0419181648237205,0.0494374533285027,0.0482570537634556,0.0904371410459466,0.0762839575999238,-1.7185346402602e-05,4.506031837049602e-05,0.0378772784466302,0.0370564919974324,-25.55897156922149,-18.45077339290761,11.309584540952198,21.57,0.28,1760112.0,22848.000000000004,0.01175435524408526,0.006858968759090431
407,-76.40405502568045,42.37208117273397,2000,Pond,0.0244250000454485,0.041840000078082,0.0236800001002848,3.797438339461224e-05,-1.5409494631057895e-05,0.0713450005277991,0.0853450018912553,0.0471700001507997,0.065205000154674,0.053342499770224,3.387779233889887e-05,-1.9114016646426534e-05,0.0937074990943074,0.1025274984538555,0.0352749997749924,0.0561350001022219,0.0428524993360042,3.228657978979754e-05,-1.1449160719223529e-05,0.0763199998065829,0.0969149991869926,-20.87739677701412,-14.669695176182955,7.600902459542082,21.21,0.65,42420.0,1300.0,0.0002832886483667498,0.00039025995215412985
408,-76.39101298494715,42.37568790859974,3000,Pond,0.0373758624211467,0.054068965644672,0.0279103447201436,4.876623003430472e-05,-3.517981481152298e-05,0.1144310336174636,0.0859879314385611,0.0374965512290083,0.0481534480791667,0.0396655174935686,3.19489162989314e-05,-2.569791524428152e-05,0.0888672417093967,0.089577585715672,0.0783379314274623,0.1293034479022026,0.0809862069014845,5.679880544856384e-05,-3.9661359488522506e-05,0.301413794529849,0.1565517253916839,-17.55435026953517,-11.859202468286908,8.006367567650246,21.21,0.65,63630.0,1950.0,0.0004249329725501247,0.0005853899282311948
409,-76.35712137194609,42.376133160523175,9200,Pond,0.0234259261439243,0.0369938271879046,0.0191481480788853,2.2072960889461144e-05,-1.7196088613414805e-07,0.052343209826008,0.0678518520277223,0.0297808642786594,0.0465555555290646,0.0355179012741571,3.508751615299843e-05,-1.6888470768867873e-05,0.0717092594246805,0.0854820983921304,0.0269765433062005,0.0445555560290813,0.0376679011977013,4.273855403072149e-05,-2.3993681301107367e-05,0.0964104926420582,0.0800228401742599,-21.848723072320567,-15.618538662418915,9.126958763037132,21.21,0.65,195132.0,5980.0,0.001303127782487049,0.0017951957799089975
410,-76.35855086496336,42.37583762781373,600,Pond,0.0282166665419936,0.0441999994218349,0.0198333337903022,5.145539338021384e-05,-3.431310991193944e-05,0.0899333332975705,0.1048666685819625,0.0502083326379458,0.0652916679779688,0.0415166666110356,3.449758090331064e-05,-2.3022023621403303e-05,0.0920416663090388,0.1244666626056035,0.0729666650295257,0.0872333335379759,0.0579333336402972,4.3465804992592894e-05,-2.9396983942812465e-05,0.1469999973972638,0.1390666663646698,-20.636308210623696,-14.64822463355882,6.396929655216146,35.18,2.28,21108.0,1367.9999999999998,0.00014096314921559062,0.00041067354965142275
411,-76.35380612696268,42.37408319084217,1100,Pond,0.0208272723142396,0.0251909089698032,0.0150818185542117,6.544450893257321e-05,-5.891651810750111e-05,0.1017909083854068,0.137218180027875,0.0363454546102068,0.0429590913382443,0.0355772724883122,4.355658165877685e-05,-4.12310440548357e-05,0.106745453720743,0.152445455843752,0.0335818183693018,0.0460636361756108,0.0434272732924331,5.94105529837014e-05,-4.8811784918970346e-05,0.1546545468948104,0.1649818190119483,-17.36592224779802,-11.590608926685276,7.003065458786462,21.21,0.65,23331.0,715.0,0.0001558087566017124,0.00021464297368477142
412,-76.35446353042062,42.3695344489035,1200,Pond,0.0238666666361192,0.0309249999312063,0.0171083332970738,6.152474785873589e-05,-4.965690550307045e-05,0.1072916671012838,0.1123333349823951,0.0375833334401249,0.046716667090853,0.03793750051409,4.43950860547678e-05,-3.730721497656001e-05,0.1014333336303631,0.1300416650871435,0.0289333330777784,0.0428250003606081,0.0352333333964149,6.130457131803269e-05,-4.865468478480276e-05,0.1310916682705283,0.1195499996344248,-19.682017135529723,-13.907418576484163,7.090076835776092,21.21,0.65,25452.0,780.0,0.00016997318902004988,0.00023415597129247792
413,-76.33776048060652,42.37244835910636,1600,Pond,0.0177093750680796,0.0213312502601183,0.0113437501422595,5.646975159834256e-05,-4.6787819087512617e-05,0.0721531268209219,0.0812562494538724,0.0418718745931983,0.0599718741141259,0.0449968746397644,2.3154582464712803e-05,-1.2292102425703888e-05,0.0860750002320855,0.1043718759901821,0.0321937502594664,0.0492156248074024,0.035918750334531,4.9723283950697805e-05,-3.351076236413064e-05,0.1108406246639788,0.0992937497794628,-17.862662081382663,-11.851405733302023,7.3777589082278725,21.21,0.65,33936.0,1040.0,0.00022663091869339983,0.0003122079617233039
416,-76.66963744785393,42.3816167894749,600,Pond,0.045666666701436,0.0356833338737487,0.0199166666716337,6.101848036147809e-05,-6.626331135824633e-05,0.1742333322763443,0.1464999988675117,0.0613666661083698,0.0675750002264976,0.0546666663140058,3.2158481493146006e-05,-3.305476730020018e-05,0.1631833389401435,0.1937999948859214,0.023616666595141,0.0400333323826392,0.0280333335200945,7.566119772188055e-05,-6.440546834104073e-05,0.1823999981085459,0.1339499987661838,-17.274177300910537,-10.811441983607304,6.396929655216146,35.18,2.28,21108.0,1367.9999999999998,0.00014096314921559062,0.00041067354965142275
417,-76.64817489908575,42.37766959211648,2500,Pond,0.0158020000904798,0.0221560001000762,0.0137900000810623,5.932710409979336e-05,-4.496167159231845e-05,0.0715459994971752,0.099373999685049,0.0338759998977184,0.0427560001611709,0.0402500002086162,3.714862483320758e-05,-3.150674499920569e-05,0.0976180006563663,0.1109020015597343,0.0283920001983642,0.0383280000835657,0.0338660000264644,5.358418391551823e-05,-4.2124883257201874e-05,0.0977100004255771,0.1071900004148483,-22.212803176941748,-16.433303218288483,7.824046010856292,21.21,0.65,53025.0,1625.0,0.0003541108104584372,0.0004878249401926623
418,-76.62535867084945,42.38094305301182,1100,Pond,0.0255000002004883,0.0382454545999115,0.018790909089148,4.4955266937243074e-05,-2.401099207170112e-05,0.0729818169704892,0.1005090922117233,0.0435590909963304,0.0566227276894179,0.0476590906354514,3.442075996479782e-05,-2.7096489123902177e-05,0.097436363724145,0.1252590905536305,0.0355545444922013,0.0496272735975005,0.0359000001441348,4.243957697657276e-05,-2.9847804564104248e-05,0.1093454550613056,0.1257363618774847,-17.907498256508983,-11.75771264688867,7.003065458786462,21.21,0.65,23331.0,715.0,0.0001558087566017124,0.00021464297368477142
419,-76.61401176920508,42.38284947767033,900,Pond,0.053188888149129,0.0537055561112033,0.0295333330416017,6.054637560737319e-05,-6.041648319094545e-05,0.2168722218937344,0.2039555592669381,0.0428111114435725,0.0616555549204349,0.0358611109356085,6.971264600805525e-05,-5.9486229777879394e-05,0.2438555541965696,0.1778333286444346,0.0410277777247958,0.0693944444259007,0.038133333540625,7.850203676045769e-05,-6.695722792452823e-05,0.3628166682190365,0.2103055549992455,-17.475684075598323,-10.962359486357158,6.802394763324311,35.18,2.28,31662.0,2052.0,0.00021144472382338594,0.0006160103244771342
420,-76.61097745980095,42.37681080270486,900,Pond,0.0385888885292741,0.0479444455769327,0.0297888881630367,3.898726127873589e-05,-2.930563560868096e-05,0.1041888900929027,0.1233000010251998,0.0968055559529198,0.1134444442060258,0.1013944451179769,3.275894454822669e-05,-2.6859500091328908e-05,0.1904722203811009,0.2047499964634577,0.0550222227142916,0.0732666667964723,0.055522222071886,4.304144426391253e-05,-2.961398887338065e-05,0.1460444447067048,0.1468333353598912,-17.27725249414179,-11.338510030372362,6.802394763324311,35.18,2.28,31662.0,2052.0,0.00021144472382338594,0.0006160103244771342
